Crash_ID,At_Intersection_Flag,Crash_Date,Crash_Death_Count,Crash_Non-Suspected_Serious_Injury_Count,Crash_Not_Injured_Count,Crash_Possible_Injury_Count,Crash_Severity,Crash_Suspected_Serious_Injury_Count,Crash_Total_Injury_Count,Crash_Unknown_Injury_Count,Latitude,Longitude,Street_Name,Street_Number,Driver_Alcohol_Result,Driver_Blood_Alcohol_Content_Test_Result,Driver_Drug_Test_Result,Unit_Death_Count,Unit_Description,Unit_Non-Suspected_Serious_Injury_Count,Unit_Not_Injured_Count,Unit_Possible_Injury_Count,Unit_Suspected_Serious_Injury_Count,Unit_Total_Injury_Count,Unit_Unknown_Injury_Count,Vehicle_Body_Style,Vehicle_Make,Vehicle_Model_Name,Person_Age,Person_Death_Count,Person_Ethnicity,Person_Gender,Person_Injury_Severity,Person_Not_Injured_Count,Person_Possible_Injury_Count,Person_Suspected_Serious_Injury_Count,Person_Total_Injury_Count,Person_Type
19783414,FALSE,9/30/23,0,0,3,0,N - NOT INJURED,0,0,0,29.397541,-98.51128308,IH0035,NO DATA,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,"P2 - PASSENGER CAR, 2-DOOR",FORD,MUSTANG (FORD),21,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19783414,FALSE,9/30/23,0,0,3,0,N - NOT INJURED,0,0,0,29.397541,-98.51128308,IH0035,NO DATA,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,"P4 - PASSENGER CAR, 4-DOOR",CHEVROLET,MALIBU (CHEVROLET),28,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19783414,FALSE,9/30/23,0,0,3,0,N - NOT INJURED,0,0,0,29.397541,-98.51128308,IH0035,NO DATA,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,PK - PICKUP,GMC,SIERRA C1500 (GMC),39,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19781997,TRUE,9/29/23,0,1,5,0,B - SUSPECTED MINOR INJURY,0,1,0,29.48571495,-98.34725235,FM 78,7198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,3,0,0,0,0,SV - SPORT UTILITY VEHICLE,TOYOTA,RAV4 (TOYOTA),30,0,W - WHITE,1 - MALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19781997,TRUE,9/29/23,0,1,5,0,B - SUSPECTED MINOR INJURY,0,1,0,29.48571495,-98.34725235,FM 78,7198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,3,0,0,0,0,SV - SPORT UTILITY VEHICLE,TOYOTA,RAV4 (TOYOTA),12,0,W - WHITE,1 - MALE,N - NOT INJURED,1,0,0,0,2 - PASSENGER/OCCUPANT
19781997,TRUE,9/29/23,0,1,5,0,B - SUSPECTED MINOR INJURY,0,1,0,29.48571495,-98.34725235,FM 78,7198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,3,0,0,0,0,SV - SPORT UTILITY VEHICLE,TOYOTA,RAV4 (TOYOTA),8,0,W - WHITE,1 - MALE,N - NOT INJURED,1,0,0,0,2 - PASSENGER/OCCUPANT
19781997,TRUE,9/29/23,0,1,5,0,B - SUSPECTED MINOR INJURY,0,1,0,29.48571495,-98.34725235,FM 78,7198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,1,2,0,0,1,0,PK - PICKUP,FORD,F150 (FORD),36,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19781997,TRUE,9/29/23,0,1,5,0,B - SUSPECTED MINOR INJURY,0,1,0,29.48571495,-98.34725235,FM 78,7198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,1,2,0,0,1,0,PK - PICKUP,FORD,F150 (FORD),15,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,2 - PASSENGER/OCCUPANT
19781997,TRUE,9/29/23,0,1,5,0,B - SUSPECTED MINOR INJURY,0,1,0,29.48571495,-98.34725235,FM 78,7198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,1,2,0,0,1,0,PK - PICKUP,FORD,F150 (FORD),13,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,2 - PASSENGER/OCCUPANT
19781999,FALSE,9/29/23,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.51600035,-98.41136881,IH0410,NO DATA,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,1,0,0,0,1,0,SV - SPORT UTILITY VEHICLE,NISSAN,ROGUE (NISSAN),35,0,B - BLACK,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,1 - DRIVER
19781999,FALSE,9/29/23,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,0,29.51600035,-98.41136881,IH0410,NO DATA,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,SV - SPORT UTILITY VEHICLE,KIA,SORENTO (KIA),76,0,B - BLACK,2 - FEMALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19782000,TRUE,9/29/23,0,0,2,0,N - NOT INJURED,0,0,0,29.39224497,-98.39858234,WINNEWAY DR,4764,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,"P4 - PASSENGER CAR, 4-DOOR",NISSAN,SENTRA (NISSAN),18,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19782000,TRUE,9/29/23,0,0,2,0,N - NOT INJURED,0,0,0,29.39224497,-98.39858234,WINNEWAY DR,4764,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,TR - TRUCK,MACK,600 (MACK),40,0,H - HISPANIC,1 - MALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19782217,FALSE,9/29/23,0,0,2,0,N - NOT INJURED,0,0,0,29.45646496,-98.42113733,BINZ ENGLEMAN RD,3800,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,"P4 - PASSENGER CAR, 4-DOOR",LEXUS,ES 300 (LEXUS),20,0,B - BLACK,2 - FEMALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19782217,FALSE,9/29/23,0,0,2,0,N - NOT INJURED,0,0,0,29.45646496,-98.42113733,BINZ ENGLEMAN RD,3800,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,1,0,0,0,0,PK - PICKUP,NISSAN,FRONTIER (NISSAN),40,0,W - WHITE,1 - MALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19782218,TRUE,9/29/23,0,0,0,0,99 - UNKNOWN,0,0,1,29.43019497,-98.46105232,HAYS ST,1399,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,0,0,0,0,1,99 - UNKNOWN,No Data,No Data,No Data,0,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,0,0,0,0,1 - DRIVER
19782219,FALSE,9/29/23,0,0,0,0,99 - UNKNOWN,0,0,1,29.37331498,-98.45194232,SALLY GAY DR,2600,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,0,0,0,0,0,1,SV - SPORT UTILITY VEHICLE,HONDA,UNKNOWN (HONDA),No Data,0,99 - UNKNOWN,99 - UNKNOWN,99 - UNKNOWN,0,0,0,0,1 - DRIVER
19782587,TRUE,9/29/23,0,1,4,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43766497,-98.49346231,E EUCLID AVE,198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,1,2,0,0,1,0,"P4 - PASSENGER CAR, 4-DOOR",KIA,FORTE (KIA),27,0,H - HISPANIC,2 - FEMALE,N - NOT INJURED,1,0,0,0,1 - DRIVER
19782587,TRUE,9/29/23,0,1,4,0,B - SUSPECTED MINOR INJURY,0,1,0,29.43766497,-98.49346231,E EUCLID AVE,198,No Data,No Data,97 - NOT APPLICABLE,0,1 - MOTOR VEHICLE,1,2,0,0,1,0,"P4 - PASSENGER CAR, 4-DOOR",KIA,FORTE (KIA),26,0,H - HISPANIC,2 - FEMALE,B - SUSPECTED MINOR INJURY,0,0,0,1,2 - PASSENGER/OCCUPANT
